ID Institution,Institution,ID Stage 1a,Stage 1a,ID Stage 1b,Stage 1b,ID Stage 2,Stage 2,Avg efectiveness,Avg overcoming,Avg initiative,Avg integration,Avg improvement,Avg fairness,Avg sned_score
1034,ESCUELA LOS CORRALES,2,Rural,3,Básica rural,21,Básica rural grupo 1,70.01542663574219,48.631370544433594,73.31111145019531,53.0,92.59259033203125,96.9269027709961,69.7469253540039
1036,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,65.56654357910156,48.94523239135742,93.94999694824219,95.08333587646484,92.59259033203125,96.57220458984375,71.45319366455078
1037,ESCUELA PARTICULAR HUANQUE,2,Rural,3,Básica rural,21,Básica rural grupo 1,48.7149658203125,48.27164840698242,0.0,0.0,100.0,92.76683807373047,53.949302673339844
1038,ESCUELA PARTICULAR EL PALQUIAL,2,Rural,3,Básica rural,21,Básica rural grupo 1,57.412723541259766,48.27164840698242,0.0,0.0,74.0740737915039,94.86160278320312,57.10980224609375
1040,ESCUELA PARTICULAR LAS JARILLAS,2,Rural,3,Básica rural,22,Básica rural grupo 2,31.252788543701172,49.20051956176758,0.0,0.0,74.0740737915039,93.69441223144531,47.433929443359375
1041,ESCUELA PARTICULAR CAJON DE QUELEN,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.05022430419922,48.631370544433594,0.0,0.0,92.59259033203125,97.48458099365234,56.173824310302734
1042,ESCUELA MUNICIPAL COLLIGUAY,2,Rural,3,Básica rural,21,Básica rural grupo 1,56.165382385253906,49.16115188598633,83.19999694824219,82.19999694824219,92.59259033203125,96.06353759765625,66.63414764404297
1044,ESCUELA PARTICULAR MANQUEHUA,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,0.0,0.0,74.0740737915039,93.38522338867188,55.21416091918945
1045,ESCUELA PARTICULAR PUNTA NUEVA,2,Rural,3,Básica rural,21,Básica rural grupo 1,68.3230972290039,49.16115188598633,84.66666412353516,91.5,92.59259033203125,96.95883178710938,71.88246154785156
1046,ESCUELA PARTICULAR PLANTA PELADEROS,2,Rural,3,Básica rural,22,Básica rural grupo 2,70.06910705566406,49.16115188598633,80.83333587646484,89.0,92.59259033203125,96.4070053100586,72.05208587646484
1047,ESCUELA PARTICULAR VALLE CAMISAS,2,Rural,3,Básica rural,21,Básica rural grupo 1,50.6707649230957,49.16115188598633,0.0,0.0,92.59259033203125,94.64171600341797,55.186336517333984
1048,LICEO NICOLAS FEDERICO LOHSE VARGAS,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,46.94041442871094,34.28596115112305,96.09091186523438,81.75,92.59259033203125,95.24903106689453,59.62761688232422
1049,COLEGIO DIEGO DE ALMAGRO,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,50.20879364013672,49.13256072998047,76.97000122070312,17.333332061767578,74.0740737915039,96.63683319091797,60.560821533203125
1050,ESCUELA BASICA ERCOLE BENCINI,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,65.43147277832031,49.01731491088867,85.27999877929688,81.5,92.59259033203125,97.49971771240234,70.42808532714844
1051,ESCUELA BASICA TERESA CANNON DE B.,2,Rural,3,Básica rural,21,Básica rural grupo 1,55.14970779418945,41.05279541015625,92.19999694824219,96.41666412353516,92.59259033203125,98.03656768798828,65.67290496826172
1052,ESCUELA BASICA PABLO BARRIOLHET,2,Rural,3,Básica rural,22,Básica rural grupo 2,57.57267379760742,44.22419357299805,98.6500015258789,100.0,92.59259033203125,96.55187225341797,67.6969223022461
1053,ESCUELA BASICA FORJADORES DE CHILE,2,Rural,3,Básica rural,22,Básica rural grupo 2,73.71574401855469,49.16115188598633,80.5888900756836,60.20000076293945,92.59259033203125,97.27491760253906,72.13761138916016
1055,ESCUELA LOS MAQUIS,2,Rural,3,Básica rural,22,Básica rural grupo 2,50.2412223815918,49.16115188598633,92.61111450195312,61.599998474121094,92.59259033203125,98.32644653320312,64.4747085571289
1059,ESCUELA CLARA VIAL ORREGO,2,Rural,3,Básica rural,21,Básica rural grupo 1,53.01430892944336,45.99299240112305,69.73999786376953,27.0,92.59259033203125,97.56707000732422,61.34434127807617
1061,ESCUELA TILAMA,2,Rural,3,Básica rural,22,Básica rural grupo 2,38.72869873046875,49.20051956176758,86.0888900756836,77.30000305175781,92.59259033203125,97.67855834960938,60.47723388671875
1062,ESC.PDTE.FEDERICO ERRAZURIZ ECHAURREN,2,Rural,3,Básica rural,21,Básica rural grupo 1,57.412723541259766,48.27164840698242,77.5888900756836,50.400001525878906,92.59259033203125,97.84908294677734,65.31275177001953
1063,ESCUELA,2,Rural,3,Básica rural,22,Básica rural grupo 2,72.94095611572266,49.16115188598633,69.16666412353516,27.75,92.59259033203125,92.78518676757812,68.55536651611328
1064,ESCUELA BASICA EL QUELON,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,70.0,49.33333206176758,92.59259033203125,97.84908294677734,63.233245849609375
1065,ESCUELA BASICA EL MANZANO,2,Rural,3,Básica rural,21,Básica rural grupo 1,43.29557800292969,49.16115188598633,72.52222442626953,53.75,92.59259033203125,97.84908294677734,60.201969146728516
1066,ESCUELA PARTICULAR DIVINA PROVIDENCIA,1,Urbana,1,Básica urbana,11,Básica urbana grupo 1,64.61666107177734,43.632118225097656,96.19999694824219,80.33333587646484,92.59259033203125,98.00303649902344,69.32633972167969
1068,ESCUELA PARTICULAR CULIMO,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,68.25555419921875,51.400001525878906,92.59259033203125,97.84908294677734,63.23191452026367
1069,ESCUELA PARTICULAR MINA LAS VACAS,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,0.0,0.0,100.0,97.84908294677734,56.714725494384766
1070,ESCUELA PARTICULAR PUPIO,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,0.0,0.0,92.59259033203125,95.3691635131836,56.02099609375
1071,ESCUELA PARTICULAR EL ROMERO,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,74.5888900756836,45.0,92.59259033203125,94.12920379638672,62.47353744506836
1072,ESCUELA PARTICULAR INFIERNILLO,2,Rural,3,Básica rural,22,Básica rural grupo 2,40.52103042602539,49.476261138916016,0.0,0.0,92.59259033203125,96.01663208007812,51.8216438293457
1073,ESCUELA PARTICULAR EL RINCON,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,0.0,0.0,100.0,97.84908294677734,56.714725494384766
1076,ESCUELA PARTICULAR MAIMALICAN,2,Rural,3,Básica rural,21,Básica rural grupo 1,57.412723541259766,48.27164840698242,76.64444732666016,52.0,92.59259033203125,95.72343444824219,64.86844635009766
1077,ESCUELA MUNICIPAL CANELA BAJA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,61.02326583862305,46.68837356567383,99.05000305175781,98.75,100.0,98.41637420654297,70.18345642089844
1078,ESCUELA BASICA JUAN ANTONIO RIOS,2,Rural,3,Básica rural,21,Básica rural grupo 1,56.43309020996094,48.52303695678711,88.25555419921875,67.80000305175781,92.59259033203125,97.64056396484375,66.48480224609375
1080,ESC.BASICA JOSE ANTONIO ECHAVARRIA,2,Rural,3,Básica rural,21,Básica rural grupo 1,57.412723541259766,48.27164840698242,69.25555419921875,65.25,100.0,97.84908294677734,65.70339965820312
1081,ESC.BASICA EUSEBIO LILLO ROBLES,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,79.83333587646484,78.4000015258789,100.0,95.98914337158203,65.01554107666016
1082,ESC.BASICA MERCEDES MARIN DEL SOLAR,2,Rural,3,Básica rural,21,Básica rural grupo 1,57.412723541259766,48.27164840698242,85.05555725097656,62.0,100.0,97.84908294677734,66.48889923095703
1083,ESCUELA BASICA CARQUINDANO,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,78.64444732666016,86.25,100.0,97.84908294677734,65.74589538574219
1084,ESCUELA BASICA JABONERIA,2,Rural,3,Básica rural,22,Básica rural grupo 2,57.083946228027344,49.16115188598633,78.05555725097656,55.79999923706055,100.0,95.2024154663086,65.30404663085938
1085,ESCUELA BASICA PABLO NERUDA,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,78.83333587646484,75.0,100.0,97.84908294677734,65.1947250366211
1086,ESCUELA BASICA MARIANO LATORRE,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,75.5,56.599998474121094,100.0,97.84908294677734,64.0747299194336
1087,ESCUELA BASICA CANELA ALTA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,58.57362365722656,46.12782669067383,96.5,88.08333587646484,92.59259033203125,97.66813659667969,68.12104034423828
1090,ESC.BASICA CARLOS IBANEZ DEL CAMPO,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,83.72222137451172,63.25,100.0,95.14509582519531,64.3056869506836
1092,ESCUELA BASICA MINCHA NORTE,2,Rural,3,Básica rural,22,Básica rural grupo 2,53.12748336791992,48.631370544433594,74.0888900756836,32.400001525878906,92.59259033203125,97.15028381347656,62.5641975402832
1093,ESCUELA BASICA ATELCURA ALTA,2,Rural,3,Básica rural,22,Básica rural grupo 2,38.185977935791016,49.16115188598633,77.61111450195312,47.5,100.0,95.37954711914062,57.90910339355469
1094,ESCUELA BASICA POZA HONDA,2,Rural,3,Básica rural,22,Básica rural grupo 2,55.933868408203125,49.16115188598633,78.63333129882812,34.25,100.0,97.84908294677734,64.41795349121094
1095,ESCUELA BASICA SARGENTO ALDEA,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,76.97777557373047,60.25,100.0,96.91911315917969,64.14130401611328
1096,ESCUELA BASICA  LOS POZOS,2,Rural,3,Básica rural,22,Básica rural grupo 2,55.997718811035156,49.16115188598633,77.19999694824219,52.599998474121094,100.0,96.87482452392578,65.0587387084961
1097,ESCUELA BASICA ESPIRITU SANTO,2,Rural,3,Básica rural,22,Básica rural grupo 2,35.20993423461914,49.20051956176758,77.19999694824219,42.75,100.0,91.89410400390625,55.79002380371094
1099,ESCUELA VIOLETA PARRA,2,Rural,3,Básica rural,22,Básica rural grupo 2,55.96430206298828,48.101585388183594,95.72222137451172,74.69999694824219,92.59259033203125,97.75804138183594,67.01219177246094
1100,ESC.BASICA CARLOS VIAL ESPANTOSO,2,Rural,3,Básica rural,21,Básica rural grupo 1,65.21035766601562,44.986839294433594,94.4222183227539,66.0,92.59259033203125,97.93531036376953,69.08710479736328
1101,ESCUELA BASICA JOSE MIGUEL CARRERA,2,Rural,3,Básica rural,22,Básica rural grupo 2,96.1639633178711,49.16115188598633,83.33333587646484,53.75,100.0,97.84908294677734,80.56008911132812
1102,ESCUELA BASICA  BALDOMERO LILLO FIGUEROA,2,Rural,3,Básica rural,22,Básica rural grupo 2,59.32223129272461,49.20051956176758,78.05555725097656,49.5,100.0,97.84908294677734,66.4104995727539
1104,ESCUELA LA CORTADERA,2,Rural,3,Básica rural,22,Básica rural grupo 2,30.51826286315918,49.16115188598633,78.97777557373047,62.75,100.0,96.86438751220703,56.24320983886719
1108,ESCUELA BASICA MARTA BRUNETT,2,Rural,3,Básica rural,22,Básica rural grupo 2,41.8924446105957,49.16115188598633,75.5,54.20000076293945,100.0,97.2291030883789,59.895729064941406
1109,ESCUELA BASICA GABRIELA MISTRAL,2,Rural,3,Básica rural,22,Básica rural grupo 2,60.33050537109375,49.16115188598633,81.0888900756836,95.25,100.0,96.67435455322266,68.98360443115234
1113,ESCUELA BASICA SALVADOR REYES,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,75.5,53.20000076293945,100.0,97.84908294677734,63.904727935791016
1114,ESCUELA PARTICULAR EL CHILCAL,2,Rural,3,Básica rural,22,Básica rural grupo 2,66.29792022705078,49.16115188598633,72.05555725097656,53.5,100.0,95.3691635131836,68.27490234375
1116,ESCUELA PARTICULAR CANELILLA,2,Rural,3,Básica rural,22,Básica rural grupo 2,52.46427917480469,49.20051956176758,73.86666870117188,42.5,92.59259033203125,94.87317657470703,62.46887969970703
1117,ESCUELA PARTICULAR LOS TOMES,2,Rural,3,Básica rural,22,Básica rural grupo 2,33.79351043701172,49.16115188598633,75.9222183227539,47.0,81.48148345947266,96.86438751220703,56.11384963989258
1119,COLEGIO PARTICULAR SANTA MARIA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,68.93614196777344,44.75737380981445,90.6500015258789,92.08333587646484,74.0740737915039,98.04695129394531,71.13341522216797
1120,CENTRO DE EDUCACION DE ADULTOS LA LIGUA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,54.99037170410156,46.72349548339844,82.0,60.0,100.0,86.72724151611328,62.42900848388672
1121,LICEO PULMAHUE DE LA LIGUA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,47.729896545410156,49.918243408203125,79.25454711914062,46.33333206176758,100.0,94.95230102539062,61.59861755371094
1122,ESCUELA REPUBLICA DE VENEZUELA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,61.997764587402344,48.462974548339844,95.80000305175781,89.83333587646484,100.0,97.77249908447266,70.2584228515625
1123,ESCUELA GABRIELA MISTRAL,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,53.30547332763672,41.907875061035156,93.4800033569336,57.0,92.59259033203125,96.6983413696289,63.0415153503418
1125,ESCUELA DIEGO PORTALES,2,Rural,3,Básica rural,22,Básica rural grupo 2,60.36095428466797,54.45872116088867,89.58000183105469,75.16666412353516,100.0,96.97808837890625,70.05030822753906
1126,ESCUELA ESPECIAL SOL NACIENTE,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,69.9375,76.5,92.59259033203125,98.09200286865234,89.86669158935547
1128,ESCUELA COMUNIDADES DE VALLE HERMOSO,2,Rural,3,Básica rural,22,Básica rural grupo 2,61.81970977783203,45.510223388671875,100.0,97.91666412353516,91.919189453125,97.65827178955078,69.83518981933594
1129,ESCUELA ANGEL MENAY,2,Rural,3,Básica rural,21,Básica rural grupo 1,80.54348754882812,49.16115188598633,60.633331298828125,35.0,100.0,96.91911315917969,72.27642059326172
1130,ESC. BASICA LOS HORNOS DE HUAQUEN,2,Rural,3,Básica rural,22,Básica rural grupo 2,53.989967346191406,47.77931594848633,59.844444274902344,49.33333206176758,100.0,97.84908294677734,62.938629150390625
1131,ESC. BASICA CASAS VIEJAS DE LONGOTOMA,2,Rural,3,Básica rural,21,Básica rural grupo 1,37.69730758666992,46.4122314453125,57.5,76.25,92.59259033203125,97.09162139892578,57.417938232421875
1132,ESCUELA BASICA POZA VERDE,2,Rural,3,Básica rural,22,Básica rural grupo 2,55.3052978515625,42.461788177490234,84.84444427490234,71.4000015258789,100.0,97.67626190185547,64.50170135498047
1133,ESC.BASICA LAS CASAS DE HUAQUEN,2,Rural,3,Básica rural,22,Básica rural grupo 2,72.72406005859375,49.16115188598633,62.22222137451172,52.0,92.59259033203125,97.19261932373047,70.24058532714844
1134,CARMEN SANCHEZ ARAYA,2,Rural,3,Básica rural,22,Básica rural grupo 2,51.10338592529297,49.16115188598633,0.0,0.0,92.59259033203125,97.23365020751953,55.916629791259766
1135,ESCUELA BASICA LOS MOLLES,2,Rural,3,Básica rural,21,Básica rural grupo 1,49.01824951171875,32.516780853271484,69.66666412353516,79.0,92.59259033203125,97.84908294677734,58.750099182128906
1136,ESCUELA BASICA PUYANCON,2,Rural,3,Básica rural,21,Básica rural grupo 1,51.06789779663086,32.49698257446289,86.22222137451172,78.5999984741211,92.59259033203125,97.20808410644531,60.33523941040039
1137,ESCUELA BASICA HORTENCIA POWELL S.,2,Rural,3,Básica rural,22,Básica rural grupo 2,46.60203170776367,47.77931594848633,55.11111068725586,61.5,100.0,96.85652923583984,60.31106185913086
1139,ESCUELA MINISTRO GOMEZ MILLAS,2,Rural,3,Básica rural,22,Básica rural grupo 2,64.52364349365234,49.16115188598633,76.27777862548828,83.4000015258789,92.59259033203125,96.2982177734375,69.4229965209961
1140,ESCUELA BASICA CARLOS ARIZTIA RUIZ,2,Rural,3,Básica rural,21,Básica rural grupo 1,71.74808502197266,49.16115188598633,84.5999984741211,79.80000305175781,92.59259033203125,97.356689453125,72.64823913574219
1142,ESCUELA LA CANELA,2,Rural,3,Básica rural,21,Básica rural grupo 1,69.61666107177734,61.607276916503906,68.05555725097656,60.0,92.59259033203125,96.99150085449219,73.2815170288086
1143,ESCUELA BASICA QUEBRADILLA,2,Rural,3,Básica rural,22,Básica rural grupo 2,53.989967346191406,47.77931594848633,61.344444274902344,41.0,92.59259033203125,96.01100158691406,62.0594367980957
1144,ESCUELA BASICA PICHICUY,2,Rural,3,Básica rural,22,Básica rural grupo 2,40.48751449584961,49.16115188598633,81.81111145019531,75.80000305175781,92.59259033203125,94.60197448730469,60.108455657958984
1145,ESCUELA ENRIQUE DOLL ROJAS,2,Rural,3,Básica rural,21,Básica rural grupo 1,47.619911193847656,23.139755249023438,77.14444732666016,82.4000015258789,92.59259033203125,95.3886489868164,55.68452072143555
1147,ESCUELA FERNANDO GARCIA OLDINI,2,Rural,3,Básica rural,22,Básica rural grupo 2,59.04802703857422,53.47632598876953,96.16666412353516,100.0,92.59259033203125,97.10163116455078,70.80535125732422
1148,LICEO JOSE MANUEL BORGONO NUNEZ,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,61.36902618408203,49.19778060913086,99.2272720336914,87.91666412353516,92.59259033203125,89.26153564453125,68.3207778930664
1149,LICEO CORDILLERA,2,Rural,4,Media rural (con o sin básica),41,Media rural (con o sin básica) grupo 1,56.481685638427734,37.72674560546875,0.0,0.0,92.59259033203125,96.84317016601562,54.61906051635742
1150,ESCUELA BASICA NEFTALI REYES B.,2,Rural,3,Básica rural,21,Básica rural grupo 1,60.209407806396484,46.4122314453125,65.5777816772461,40.5,92.59259033203125,98.97393035888672,64.85868835449219
1151,ESCUELA BASICA VILLA SANTA ANA,2,Rural,3,Básica rural,22,Básica rural grupo 2,53.989967346191406,47.77931594848633,61.5444450378418,27.5,100.0,97.84908294677734,61.9489631652832
1152,ESCUELA EDUARDO FREI MONTALVA,2,Rural,3,Básica rural,21,Básica rural grupo 1,62.608089447021484,49.16796112060547,82.4222183227539,100.0,92.59259033203125,98.0120620727539,70.29186248779297
1153,ESCUELA BASICA EL CRUCERO,2,Rural,3,Básica rural,21,Básica rural grupo 1,60.209407806396484,46.4122314453125,60.85555648803711,39.0,92.59259033203125,94.87317657470703,63.59819030761719
1154,ESCUELA RAUL ESCOBAR VARAS,2,Rural,3,Básica rural,22,Básica rural grupo 2,53.989967346191406,47.77931594848633,77.64444732666016,37.0,100.0,97.84908294677734,63.38996124267578
1156,ESCUELA BASICA G-24,2,Rural,3,Básica rural,22,Básica rural grupo 2,50.81047821044922,48.631370544433594,64.62222290039062,68.19999694824219,89.3004150390625,98.4871597290039,63.15717697143555
1157,ESCUELA BASICA LOS ALAMOS  EL SOBRANTE,2,Rural,3,Básica rural,21,Básica rural grupo 1,60.35289001464844,49.16115188598633,85.0888900756836,78.5999984741211,100.0,98.3549575805664,68.76911163330078
1158,ESCUELA BASICA BENANCIO PEREZ,2,Rural,3,Básica rural,22,Básica rural grupo 2,53.989967346191406,47.77931594848633,78.9222183227539,56.5,100.0,97.84908294677734,64.4416275024414
1160,ESCUELA HOGAR FRONTERIZA DE CHALACO,2,Rural,3,Básica rural,21,Básica rural grupo 1,68.2964859008789,48.101585388183594,81.0,47.79999923706055,92.59259033203125,98.07594299316406,69.41670227050781
1161,ESCUELA BASICA PEDEGUA,2,Rural,3,Básica rural,21,Básica rural grupo 1,60.06699752807617,33.47857666015625,84.18000030517578,44.33333206176758,100.0,98.57746887207031,62.55329895019531
1162,ESCUELA PARTICULAR JUAN PABLO II,2,Rural,3,Básica rural,21,Básica rural grupo 1,54.698116302490234,49.16115188598633,67.16666412353516,79.5999984741211,92.59259033203125,96.70072174072266,65.13943481445312
1164,COL. CATOLICO  PDTE.MANUEL MONTT,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,62.59607696533203,45.28827667236328,83.68000030517578,96.66666412353516,92.59259033203125,97.65654754638672,69.03169250488281
1166,COLEGIO SAGRADO CORAZON,2,Rural,3,Básica rural,21,Básica rural grupo 1,67.74954223632812,46.879600524902344,92.6500015258789,84.16666412353516,92.59259033203125,96.09539794921875,70.95378875732422
1167,LICEO Y ESCUELA MUNICIPAL,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,47.19415283203125,50.12836456298828,70.58181762695312,33.08333206176758,74.0740737915039,93.40858459472656,59.4182243347168
1168,ESCUELA HANS WENKE MENGERS,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,53.978363037109375,43.28989028930664,93.8499984741211,93.83333587646484,81.48148345947266,96.14677429199219,65.19775390625
1170,ESCUELA BASICA VALLE DE ARTIFICIO,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,62.17125701904297,48.96706008911133,96.33000183105469,95.16666412353516,74.0740737915039,97.62288665771484,70.2107925415039
1171,ESCUELA BASICA LA FRONTERA DE ALICAHUE,2,Rural,3,Básica rural,22,Básica rural grupo 2,40.74753952026367,49.16115188598633,74.25555419921875,72.0,74.0740737915039,97.19261932373047,59.760902404785156
1173,ESCUELA ESTER SILVA SOMARRIVA BARTOLILLO,2,Rural,3,Básica rural,22,Básica rural grupo 2,57.338783264160156,50.57181930541992,66.70999908447266,77.33333587646484,81.48148345947266,97.53777313232422,66.3326644897461
1174,ESCUELA BASICA SAN LORENZO,2,Rural,3,Básica rural,22,Básica rural grupo 2,55.053218841552734,42.98440170288086,79.81111145019531,38.0,74.0740737915039,97.2885971069336,61.978965759277344
1176,ESCUELA PABLO NERUDA,2,Rural,3,Básica rural,22,Básica rural grupo 2,50.462581634521484,0.0,96.55555725097656,80.5999984741211,74.0740737915039,97.99891662597656,51.53573226928711
1178,ESCUELA BASICA LA VINA,2,Rural,3,Básica rural,21,Básica rural grupo 1,55.824188232421875,43.70564270019531,90.5,65.16666412353516,81.48148345947266,97.90469360351562,64.74952697753906
1180,ESCUELA BASICA G-45,2,Rural,3,Básica rural,21,Básica rural grupo 1,55.329124450683594,38.90523910522461,70.7699966430664,71.0,81.48148345947266,97.45581817626953,62.231353759765625
1181,ESCUELA BASICA LOS ANGELES,2,Rural,3,Básica rural,21,Básica rural grupo 1,37.39876174926758,46.4122314453125,0.0,0.0,74.0740737915039,96.78626251220703,49.607425689697266
1182,ESCUELA BASICA G-47,2,Rural,3,Básica rural,22,Básica rural grupo 2,53.989967346191406,47.77931594848633,69.47777557373047,50.75,81.48148345947266,96.36112976074219,62.88974380493164
1183,LICEO DE ZAPALLAR,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,67.43569946289062,49.6214714050293,100.0,95.83333587646484,74.0740737915039,95.37493896484375,72.1008529663086
1184,ESCUELA BASICA MERCEDES MATURANA GALLARDO,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,63.70085525512695,43.12861633300781,97.4800033569336,73.75,92.59259033203125,97.92056274414062,68.57600402832031
1185,ESCUELA BALNEARIO CACHAGUA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,60.79869079589844,38.165435791015625,95.0999984741211,71.16666412353516,92.59259033203125,96.23428344726562,65.46956634521484
1189,ESCUELA BASICA AURELIO DURAN ALMENDRO,2,Rural,3,Básica rural,21,Básica rural grupo 1,70.44271850585938,66.86387634277344,94.5999984741211,39.41666793823242,92.59259033203125,97.01922607421875,75.62860870361328
1190,COLEGIO PARROQUIAL FRANCISCO DIDIER,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,73.71389770507812,52.82898712158203,87.52999877929688,45.5,92.59259033203125,96.9103012084961,72.76517486572266
1191,ESCUELA PAPUDO,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,53.80604553222656,46.326805114746094,85.80000305175781,87.33333587646484,55.55555725097656,97.5995864868164,64.97743225097656
1192,ESCUELA RURAL PULLALLY,2,Rural,3,Básica rural,21,Básica rural grupo 1,59.2963752746582,35.70805358886719,81.16999816894531,82.16666412353516,74.0740737915039,97.176513671875,63.776763916015625
1194,LICEO MAXIMILIANO SALAS MARCHAN,1,Urbana,2,Media urbana (con o sin básica),32,Media urbana (con o sin básica) grupo 2,64.02188110351562,44.58979415893555,83.2300033569336,63.5,92.59259033203125,96.44173431396484,67.41107177734375
1195,LICEO COMERCIAL DE LOS ANDES,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,58.662872314453125,31.453075408935547,86.02727508544922,92.25,92.59259033203125,95.92862701416016,63.24241256713867
1196,LICEO TECNICO AMANCAY,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,45.956512451171875,37.832767486572266,79.58181762695312,57.91666793823242,92.59259033203125,94.16749572753906,57.83652877807617
1197,ESCUELA ESPANA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,58.55961227416992,47.0225830078125,96.19999694824219,62.0,92.59259033203125,96.39271545410156,66.76362609863281
1198,LICEO REPUBLICA ARGENTINA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,49.87864303588867,49.497528076171875,83.0999984741211,50.75,74.0740737915039,93.3551025390625,61.85750961303711
1199,LICEO DE HOMBRES AMERICA,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,44.14839172363281,45.69892120361328,81.80000305175781,49.08333206176758,92.59259033203125,93.51573181152344,58.91808319091797
1200,ESCUELA JOHN KENNEDY,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,55.525272369384766,46.37589645385742,84.83000183105469,68.08333587646484,92.59259033203125,96.65125274658203,65.1386947631836
1201,ESCUELA ESPECIAL VALLE ANDINO,3,Educación especial,5,Educación especial,51,Educación especial grupo 1,,,88.75,90.0,92.59259033203125,98.09200286865234,95.020263671875
1202,ESCUELA FERROVIARIA,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,49.731407165527344,45.1329460144043,68.2699966430664,41.83333206176758,92.59259033203125,96.69305419921875,60.35003662109375
1203,ESCUELA GABRIELA MISTRAL,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,55.2502555847168,52.90324783325195,87.43000030517578,64.08333587646484,92.59259033203125,96.78697204589844,66.85045623779297
1204,ESCUELA BASICA GRAL.JOSE MIGUEL CARRERA,1,Urbana,1,Básica urbana,13,Básica urbana grupo 3,55.90192794799805,50.692867279052734,88.5999984741211,37.75,92.59259033203125,95.33861541748047,64.90756225585938
1206,C.E.I.A  DR. OSVALDO ROJAS GONZALEZ,1,Urbana,2,Media urbana (con o sin básica),33,Media urbana (con o sin básica) grupo 3,54.99037170410156,46.72349548339844,0.0,0.0,91.88712310791016,92.21908569335938,55.55495834350586
1208,ESCUELA BASICA RIO BLANCO,2,Rural,3,Básica rural,21,Básica rural grupo 1,61.86181640625,48.14474868774414,88.93000030517578,55.08333206176758,92.59259033203125,97.44419860839844,67.74893951416016
1210,ESCUELA EL SAUCE,1,Urbana,1,Básica urbana,12,Básica urbana grupo 2,61.26663589477539,46.14862823486328,100.0,82.16666412353516,100.0,98.20025634765625,69.30266571044922
